Date,Symbol,Strategy,Strike,Contracts Bought,Cost,Exposure Achieved,Meets Exposure Requirement
4/29/2024,IWM,Buy Everything,223.0,2658.0,2658.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,2596.0,2596.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,2556.0,2556.0,0.0,
4/29/2024,IWM,Buy Everything,250.0,2440.0,2440.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,1153.0,170644.0,825381.9680000027,
4/29/2024,IWM,Buy Everything,201.0,1159.0,119377.0,713777.1040000026,
4/29/2024,IWM,Buy Everything,202.0,48.0,3311.9999999999995,24761.08800000011,
4/29/2024,IWM,Buy Everything,203.0,784.0,34496.0,326031.1040000018,
4/29/2024,IWM,Buy Everything,204.0,1293.0,34911.0,408401.80800000293,
4/29/2024,IWM,Buy Everything,205.0,2602.0,39030.0,561657.3120000059,
4/29/2024,IWM,Buy Everything,206.0,1844.0,14752.0,213638.46400000417,
4/29/2024,IWM,Buy Everything,207.0,1838.0,9190.0,29143.32800000417,
4/29/2024,IWM,Buy Everything,208.0,2903.0,8709.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,1512.0,3024.0,0.0,
4/29/2024,IWM,Buy Everything,210.0,1587.0,1587.0,0.0,
4/29/2024,IWM,Buy Everything,211.0,3364.0,3364.0,0.0,
4/29/2024,IWM,Buy Everything,212.0,2100.0,2100.0,0.0,
4/29/2024,IWM,Buy Everything,213.0,1459.0,1459.0,0.0,
4/29/2024,IWM,Buy Everything,214.0,1585.0,1585.0,0.0,
4/29/2024,IWM,Buy Everything,215.0,1926.0,1926.0,0.0,
4/29/2024,IWM,Buy Everything,216.0,2017.0,2017.0,0.0,
4/29/2024,IWM,Buy Everything,217.0,537.0,537.0,0.0,
4/29/2024,IWM,Buy Everything,218.0,444.0,444.0,0.0,
4/29/2024,IWM,Buy Everything,219.0,876.0,876.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,544.0,544.0,0.0,
4/29/2024,IWM,Buy Everything,221.0,641.0,641.0,0.0,
4/29/2024,IWM,Buy Everything,222.0,599.0,599.0,0.0,
4/29/2024,IWM,Buy Everything,223.0,537.0,537.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,739.0,739.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,707.0,707.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,2138.0,382702.0,1530500.128000005,
4/29/2024,IWM,Buy Everything,201.0,2149.0,285817.0,1323474.544000005,
4/29/2024,IWM,Buy Everything,202.0,711.0,67545.0,366773.6160000016,
4/29/2024,IWM,Buy Everything,203.0,512.0,33792.0,212918.27200000116,
4/29/2024,IWM,Buy Everything,204.0,1863.0,81972.0,588439.7280000042,
4/29/2024,IWM,Buy Everything,205.0,2007.0,56196.00000000001,433222.99200000457,
4/29/2024,IWM,Buy Everything,206.0,4286.0,77148.0,496558.8160000097,
4/29/2024,IWM,Buy Everything,207.0,8281.0,82810.0,131303.5360000188,
4/29/2024,IWM,Buy Everything,208.0,8837.0,53022.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,2406.0,9624.0,0.0,
4/29/2024,IWM,Buy Everything,210.0,6577.0,19731.0,0.0,
4/29/2024,IWM,Buy Everything,211.0,5472.0,10944.0,0.0,
4/29/2024,IWM,Buy Everything,212.0,5695.0,11390.0,0.0,
4/29/2024,IWM,Buy Everything,213.0,4643.0,9286.0,0.0,
4/29/2024,IWM,Buy Everything,214.0,7149.0,7149.0,0.0,
4/29/2024,IWM,Buy Everything,215.0,2740.0,2740.0,0.0,
4/29/2024,IWM,Buy Everything,216.0,4546.0,4546.0,0.0,
4/29/2024,IWM,Buy Everything,217.0,6233.0,6233.0,0.0,
4/29/2024,IWM,Buy Everything,218.0,7234.0,7234.0,0.0,
4/29/2024,IWM,Buy Everything,219.0,7854.0,7854.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,803.0,803.0,0.0,
4/29/2024,IWM,Buy Everything,221.0,2502.0,2502.0,0.0,
4/29/2024,IWM,Buy Everything,222.0,2886.0,2886.0,0.0,
4/29/2024,IWM,Buy Everything,223.0,3583.0,3583.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,3873.0,3873.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,5465.0,5465.0,0.0,
4/29/2024,IWM,Buy Everything,250.0,5473.0,5473.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,1707.0,365298.0,1221966.1920000038,
4/29/2024,IWM,Buy Everything,201.0,1716.0,286572.0,1056808.896000004,
4/29/2024,IWM,Buy Everything,202.0,692.0,87884.0,356972.3520000016,
4/29/2024,IWM,Buy Everything,202.5,611.0,67210.0,284638.0160000014,
4/29/2024,IWM,Buy Everything,203.0,556.0,52820.0,231215.93600000127,
4/29/2024,IWM,Buy Everything,204.0,1674.0,113832.00000000001,528742.9440000037,
4/29/2024,IWM,Buy Everything,205.0,1910.0,91680.0,412284.9600000043,
4/29/2024,IWM,Buy Everything,206.0,4702.0,155166.0,544754.9120000107,
4/29/2024,IWM,Buy Everything,207.0,6968.0,153296.0,110484.60800001581,
4/29/2024,IWM,Buy Everything,207.5,7327.0,131886.0,0.0,
4/29/2024,IWM,Buy Everything,208.0,7567.0,113505.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,3286.0,32860.0,0.0,
4/29/2024,IWM,Buy Everything,210.0,6401.0,44807.00000000001,0.0,
4/29/2024,IWM,Buy Everything,211.0,5923.0,29615.0,0.0,
4/29/2024,IWM,Buy Everything,212.0,4660.0,18640.0,0.0,
4/29/2024,IWM,Buy Everything,212.5,4145.0,16580.0,0.0,
4/29/2024,IWM,Buy Everything,213.0,3802.0,11406.0,0.0,
4/29/2024,IWM,Buy Everything,214.0,6089.0,18267.0,0.0,
4/29/2024,IWM,Buy Everything,215.0,2316.0,4632.0,0.0,
4/29/2024,IWM,Buy Everything,216.0,3747.0,7494.0,0.0,
4/29/2024,IWM,Buy Everything,217.0,4966.0,9932.0,0.0,
4/29/2024,IWM,Buy Everything,217.5,5189.0,10378.0,0.0,
4/29/2024,IWM,Buy Everything,218.0,5337.0,10674.0,0.0,
4/29/2024,IWM,Buy Everything,219.0,5320.0,10640.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,1239.0,1239.0,0.0,
4/29/2024,IWM,Buy Everything,221.0,2246.0,2246.0,0.0,
4/29/2024,IWM,Buy Everything,222.0,2498.0,2498.0,0.0,
4/29/2024,IWM,Buy Everything,222.5,2778.0,2778.0,0.0,
4/29/2024,IWM,Buy Everything,223.0,2965.0,2965.0,0.0,
4/29/2024,IWM,Buy Everything,224.0,2808.0,2808.0,0.0,
4/29/2024,IWM,Buy Everything,225.0,2270.0,2270.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,2773.0,2773.0,0.0,
4/29/2024,IWM,Buy Everything,235.0,3381.0,3381.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,3807.0,3807.0,0.0,
4/29/2024,IWM,Buy Everything,245.0,3801.0,3801.0,0.0,
4/29/2024,IWM,Buy Everything,250.0,3804.0,3804.0,0.0,
4/29/2024,IWM,Buy Everything,255.0,3312.0,3312.0,0.0,
4/29/2024,IWM,Buy Everything,260.0,2978.0,2978.0,0.0,
4/29/2024,IWM,Buy Everything,265.0,3652.0,3652.0,0.0,
4/29/2024,IWM,Buy Everything,270.0,3553.0,3553.0,0.0,
4/29/2024,IWM,Buy Everything,275.0,3219.0,3219.0,0.0,
4/29/2024,IWM,Buy Everything,280.0,2884.0,2884.0,0.0,
4/29/2024,IWM,Buy Everything,285.0,2550.0,2550.0,0.0,
4/29/2024,IWM,Buy Everything,290.0,2215.0,2215.0,0.0,
4/29/2024,IWM,Buy Everything,295.0,1881.0,1881.0,0.0,
4/29/2024,IWM,Buy Everything,300.0,1547.0,1547.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,1266.0,293712.0,906273.6960000029,
4/29/2024,IWM,Buy Everything,201.0,1272.0,234048.0,783368.8320000028,
4/29/2024,IWM,Buy Everything,202.0,514.0,73502.0,265149.98400000116,
4/29/2024,IWM,Buy Everything,203.0,1646.0,179414.0,684498.9760000037,
4/29/2024,IWM,Buy Everything,204.0,1876.0,151956.0,592545.8560000042,
4/29/2024,IWM,Buy Everything,205.0,2431.0,138567.0,524745.9360000055,
4/29/2024,IWM,Buy Everything,206.0,2148.0,88068.0,248858.68800000488,
4/29/2024,IWM,Buy Everything,207.0,2061.0,59768.99999999999,32679.216000004675,
4/29/2024,IWM,Buy Everything,208.0,1721.0,34420.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,2811.0,39354.00000000001,0.0,
4/29/2024,IWM,Buy Everything,210.0,229.0,2061.0,0.0,
4/29/2024,IWM,Buy Everything,211.0,376.0,2632.0000000000005,0.0,
4/29/2024,IWM,Buy Everything,212.0,648.0,3240.0,0.0,
4/29/2024,IWM,Buy Everything,213.0,2772.0,11088.0,0.0,
4/29/2024,IWM,Buy Everything,214.0,1954.0,5862.0,0.0,
4/29/2024,IWM,Buy Everything,215.0,528.0,1584.0,0.0,
4/29/2024,IWM,Buy Everything,216.0,2709.0,5418.0,0.0,
4/29/2024,IWM,Buy Everything,217.0,3261.0,6522.0,0.0,
4/29/2024,IWM,Buy Everything,218.0,1082.0,2164.0,0.0,
4/29/2024,IWM,Buy Everything,219.0,814.0,1628.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,812.0,812.0,0.0,
4/29/2024,IWM,Buy Everything,221.0,778.0,778.0,0.0,
4/29/2024,IWM,Buy Everything,222.0,949.0,949.0,0.0,
4/29/2024,IWM,Buy Everything,223.0,1240.0,1240.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,187.0,187.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,605.0,605.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,678.0,168144.0,485350.36800000153,
4/29/2024,IWM,Buy Everything,201.0,681.0,136200.0,419397.93600000156,
4/29/2024,IWM,Buy Everything,202.0,2053.0,324374.0,1059052.3680000047,
4/29/2024,IWM,Buy Everything,203.0,1312.0,161376.0,545603.072000003,
4/29/2024,IWM,Buy Everything,204.0,1213.0,114022.0,383133.3280000028,
4/29/2024,IWM,Buy Everything,205.0,1133.0,79310.0,244564.84800000256,
4/29/2024,IWM,Buy Everything,206.0,2070.0,105570.0,239821.9200000047,
4/29/2024,IWM,Buy Everything,207.0,1553.0,55908.0,24624.368000003524,
4/29/2024,IWM,Buy Everything,208.0,2163.0,56238.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,1102.0,19836.0,0.0,
4/29/2024,IWM,Buy Everything,210.0,4023.0,52299.0,0.0,
4/29/2024,IWM,Buy Everything,211.0,2648.0,23832.0,0.0,
4/29/2024,IWM,Buy Everything,212.0,2162.0,15134.000000000002,0.0,
4/29/2024,IWM,Buy Everything,213.0,1973.0,9865.0,0.0,
4/29/2024,IWM,Buy Everything,214.0,2616.0,10464.0,0.0,
4/29/2024,IWM,Buy Everything,215.0,2220.0,6660.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,1072.0,2144.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,1008.0,1008.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,120.0,120.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,952.0,250376.0,681494.9120000021,
4/29/2024,IWM,Buy Everything,201.0,957.0,204798.0,589374.1920000021,
4/29/2024,IWM,Buy Everything,202.0,1485.0,255420.0,766046.1600000034,
4/29/2024,IWM,Buy Everything,203.0,1443.0,196248.0,600080.2080000032,
4/29/2024,IWM,Buy Everything,204.0,1552.0,162960.0,490208.51200000354,
4/29/2024,IWM,Buy Everything,205.0,1340.0,107200.0,289247.04000000306,
4/29/2024,IWM,Buy Everything,206.0,1758.0,105480.0,203674.84800000399,
4/29/2024,IWM,Buy Everything,207.0,2058.0,90552.0,32631.64800000467,
4/29/2024,IWM,Buy Everything,208.0,1484.0,47488.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,1505.0,34615.0,0.0,
4/29/2024,IWM,Buy Everything,210.0,1247.0,21199.0,0.0,
4/29/2024,IWM,Buy Everything,211.0,738.0,9594.0,0.0,
4/29/2024,IWM,Buy Everything,212.0,1166.0,10494.0,0.0,
4/29/2024,IWM,Buy Everything,213.0,2882.0,20174.000000000004,0.0,
4/29/2024,IWM,Buy Everything,214.0,2832.0,14160.0,0.0,
4/29/2024,IWM,Buy Everything,215.0,1416.0,5664.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,126.0,252.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,101.0,101.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,97.0,97.0,0.0,
4/29/2024,IWM,Buy Everything,250.0,92.0,92.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,840.0,236040.0,601319.0400000019,
4/29/2024,IWM,Buy Everything,201.0,844.0,194964.0,519782.4640000019,
4/29/2024,IWM,Buy Everything,202.0,599.0,112612.0,308997.74400000134,
4/29/2024,IWM,Buy Everything,203.0,809.0,121350.0,336427.5040000018,
4/29/2024,IWM,Buy Everything,204.0,796.0,93928.0,251421.3760000018,
4/29/2024,IWM,Buy Everything,205.0,641.0,58972.0,138363.69600000145,
4/29/2024,IWM,Buy Everything,206.0,740.0,51800.0,85733.44000000168,
4/29/2024,IWM,Buy Everything,207.0,262.0,13886.0,4154.272000000594,
4/29/2024,IWM,Buy Everything,208.0,2160.0,84240.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,1115.0,32334.999999999996,0.0,
4/29/2024,IWM,Buy Everything,210.0,2291.0,50402.0,0.0,
4/29/2024,IWM,Buy Everything,211.0,1003.0,16048.0,0.0,
4/29/2024,IWM,Buy Everything,212.0,1896.0,22752.0,0.0,
4/29/2024,IWM,Buy Everything,213.0,1727.0,15543.0,0.0,
4/29/2024,IWM,Buy Everything,214.0,1840.0,12880.000000000002,0.0,
4/29/2024,IWM,Buy Everything,215.0,1581.0,9486.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,1920.0,5760.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,977.0,977.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,1446.0,1446.0,0.0,
4/29/2024,IWM,Buy Everything,250.0,506.0,506.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,953.0,280182.0,682210.7680000021,
4/29/2024,IWM,Buy Everything,201.0,958.0,233752.0,589990.0480000022,
4/29/2024,IWM,Buy Everything,202.0,849.0,170648.99999999997,437961.7440000019,
4/29/2024,IWM,Buy Everything,202.5,943.0,170683.0,439302.20800000214,
4/29/2024,IWM,Buy Everything,203.0,1006.0,162972.0,418351.13600000227,
4/29/2024,IWM,Buy Everything,204.0,992.0,127968.0,313329.1520000023,
4/29/2024,IWM,Buy Everything,205.0,977.0,99654.0,210891.31200000222,
4/29/2024,IWM,Buy Everything,206.0,913.0,72127.0,105776.52800000207,
4/29/2024,IWM,Buy Everything,207.0,758.0,45480.0,12018.848000001719,
4/29/2024,IWM,Buy Everything,207.5,1500.0,79500.0,0.0,
4/29/2024,IWM,Buy Everything,208.0,1994.0,91724.0,0.0,
4/29/2024,IWM,Buy Everything,209.0,1284.0,43656.0,0.0,
4/29/2024,IWM,Buy Everything,210.0,1972.0,51272.0,0.0,
4/29/2024,IWM,Buy Everything,211.0,1142.0,22840.0,0.0,
4/29/2024,IWM,Buy Everything,212.0,1909.0,28635.0,0.0,
4/29/2024,IWM,Buy Everything,212.5,1807.0,23491.0,0.0,
4/29/2024,IWM,Buy Everything,213.0,1739.0,20868.0,0.0,
4/29/2024,IWM,Buy Everything,214.0,1852.0,16668.0,0.0,
4/29/2024,IWM,Buy Everything,215.0,1592.0,11144.000000000002,0.0,
4/29/2024,IWM,Buy Everything,216.0,2020.0,12120.0,0.0,
4/29/2024,IWM,Buy Everything,217.0,2060.0,10300.0,0.0,
4/29/2024,IWM,Buy Everything,217.5,2008.0,8032.0,0.0,
4/29/2024,IWM,Buy Everything,218.0,1973.0,7892.0,0.0,
4/29/2024,IWM,Buy Everything,219.0,546.0,1638.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,1933.0,5799.0,0.0,
4/29/2024,IWM,Buy Everything,221.0,1327.0,3981.0,0.0,
4/29/2024,IWM,Buy Everything,222.0,2197.0,4394.0,0.0,
4/29/2024,IWM,Buy Everything,222.5,1216.0,2432.0,0.0,
4/29/2024,IWM,Buy Everything,225.0,901.0,1802.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,984.0,984.0,0.0,
4/29/2024,IWM,Buy Everything,235.0,1634.0,1634.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,1456.0,1456.0,0.0,
4/29/2024,IWM,Buy Everything,245.0,370.0,370.0,0.0,
4/29/2024,IWM,Buy Everything,250.0,509.0,509.0,0.0,
4/29/2024,IWM,Buy Everything,255.0,577.0,577.0,0.0,
4/29/2024,IWM,Buy Everything,260.0,577.0,577.0,0.0,
4/29/2024,IWM,Buy Everything,265.0,577.0,577.0,0.0,
4/29/2024,IWM,Buy Everything,270.0,535.0,535.0,0.0,
4/29/2024,IWM,Buy Everything,275.0,482.0,482.0,0.0,
4/29/2024,IWM,Buy Everything,280.0,429.0,429.0,0.0,
4/29/2024,IWM,Buy Everything,285.0,377.0,377.0,0.0,
4/29/2024,IWM,Buy Everything,200.0,1180.0,364620.0,844710.0800000026,
4/29/2024,IWM,Buy Everything,201.0,1186.0,307174.0,730405.2160000027,
4/29/2024,IWM,Buy Everything,202.0,1349.0,290035.0,695889.7440000031,
4/29/2024,IWM,Buy Everything,203.0,1399.0,246224.0,581782.5440000031,
4/29/2024,IWM,Buy Everything,204.0,1385.0,196670.0,437460.56000000314,
4/29/2024,IWM,Buy Everything,205.0,1648.0,186223.99999999997,355730.68800000375,
4/29/2024,IWM,Buy Everything,206.0,1258.0,111962.0,145746.84800000285,
4/29/2024,IWM,Buy Everything,207.0,1751.0,120818.99999999999,27763.856000003972,
4/29/2024,IWM,Buy Everything,210.0,1334.0,41354.0,0.0,
4/29/2024,IWM,Buy Everything,220.0,1964.0,7856.0,0.0,
4/29/2024,IWM,Buy Everything,230.0,999.0,999.0,0.0,
4/29/2024,IWM,Buy Everything,240.0,1480.0,1480.0,0.0,
4/29/2024,IWM,Buy Everything,250.0,518.0,518.0,0.0,
4/29/2024,QQQ,Buy Everything,433.0,921.0,185120.99999999997,1611082.2749999948,
4/29/2024,QQQ,Buy Everything,434.0,922.0,140144.0,1520631.549999995,
4/29/2024,QQQ,Buy Everything,435.0,924.0,100716.00000000001,1431530.0999999947,
4/29/2024,QQQ,Buy Everything,436.0,1353.0,102828.0,1960869.0749999925,
4/29/2024,QQQ,Buy Everything,437.0,1639.0,83589.0,2211461.724999991,
4/29/2024,QQQ,Buy Everything,438.0,2097.0,69201.0,2619729.674999988,
4/29/2024,QQQ,Buy Everything,439.0,2555.0,51100.0,2936397.6249999856,
4/29/2024,QQQ,Buy Everything,440.0,2836.0,34032.0,2975743.899999984,
4/29/2024,QQQ,Buy Everything,441.0,2887.0,17322.0,2740556.924999984,
4/29/2024,QQQ,Buy Everything,442.0,3773.0,15092.0,3204314.5749999788,
4/29/2024,QQQ,Buy Everything,443.0,6354.0,19062.0,4760893.349999964,
4/29/2024,QQQ,Buy Everything,444.0,8292.0,16584.0,5383788.299999953,
4/29/2024,QQQ,Buy Everything,445.0,10449.0,20898.0,5739374.474999942,
4/29/2024,QQQ,Buy Everything,446.0,11031.0,22062.0,4955952.524999938,
4/29/2024,QQQ,Buy Everything,447.0,7882.0,7882.0,2752985.549999956,
4/29/2024,QQQ,Buy Everything,448.0,4734.0,4734.0,1180067.8499999736,
4/29/2024,QQQ,Buy Everything,449.0,6346.0,6346.0,947299.1499999645,
4/29/2024,QQQ,Buy Everything,450.0,7420.0,7420.0,365620.4999999585,
4/29/2024,QQQ,Buy Everything,451.0,8280.0,8280.0,0.0,
4/29/2024,QQQ,Buy Everything,452.0,9140.0,9140.0,0.0,
4/29/2024,QQQ,Buy Everything,453.0,8451.0,8451.0,0.0,
4/29/2024,QQQ,Buy Everything,454.0,7331.0,7331.0,0.0,
4/29/2024,QQQ,Buy Everything,455.0,5991.0,5991.0,0.0,
4/29/2024,QQQ,Buy Everything,456.0,3649.0,3649.0,0.0,
4/29/2024,QQQ,Buy Everything,457.0,3747.0,3747.0,0.0,
4/29/2024,QQQ,Buy Everything,458.0,5504.0,5504.0,0.0,
4/29/2024,QQQ,Buy Everything,459.0,6521.0,6521.0,0.0,
4/29/2024,QQQ,Buy Everything,460.0,5040.0,5040.0,0.0,
4/29/2024,QQQ,Buy Everything,461.0,3558.0,3558.0,0.0,
4/29/2024,QQQ,Buy Everything,462.0,4121.0,4121.0,0.0,
4/29/2024,QQQ,Buy Everything,463.0,4496.0,4496.0,0.0,
4/29/2024,QQQ,Buy Everything,464.0,4711.0,4711.0,0.0,
4/29/2024,QQQ,Buy Everything,465.0,5033.0,5033.0,0.0,
4/29/2024,QQQ,Buy Everything,466.0,4925.0,4925.0,0.0,
4/29/2024,QQQ,Buy Everything,467.0,4817.0,4817.0,0.0,
4/29/2024,QQQ,Buy Everything,468.0,5185.0,5185.0,0.0,
4/29/2024,QQQ,Buy Everything,469.0,6454.0,6454.0,0.0,
4/29/2024,QQQ,Buy Everything,470.0,6796.0,6796.0,0.0,
4/29/2024,QQQ,Buy Everything,471.0,6634.0,6634.0,0.0,
4/29/2024,QQQ,Buy Everything,472.0,6481.0,6481.0,0.0,
4/29/2024,QQQ,Buy Everything,473.0,6497.0,6497.0,0.0,
4/29/2024,QQQ,Buy Everything,474.0,6514.0,6514.0,0.0,
4/29/2024,QQQ,Buy Everything,475.0,6077.0,6077.0,0.0,
4/29/2024,QQQ,Buy Everything,476.0,5786.0,5786.0,0.0,
4/29/2024,QQQ,Buy Everything,477.0,5956.0,5956.0,0.0,
4/29/2024,QQQ,Buy Everything,478.0,6212.0,6212.0,0.0,
4/29/2024,QQQ,Buy Everything,479.0,6503.0,6503.0,0.0,
4/29/2024,QQQ,Buy Everything,480.0,6794.0,6794.0,0.0,
4/29/2024,QQQ,Buy Everything,481.0,6979.0,6979.0,0.0,
4/29/2024,QQQ,Buy Everything,482.0,7099.0,7099.0,0.0,
4/29/2024,QQQ,Buy Everything,483.0,7348.0,7348.0,0.0,
4/29/2024,QQQ,Buy Everything,484.0,7767.0,7767.0,0.0,
4/29/2024,QQQ,Buy Everything,490.0,9087.0,9087.0,0.0,
4/29/2024,QQQ,Buy Everything,433.0,1834.0,570374.0,3208170.34999999,
4/29/2024,QQQ,Buy Everything,434.0,1838.0,479718.0,3031367.44999999,
4/29/2024,QQQ,Buy Everything,435.0,1842.0,397872.0,2853764.5499999896,
4/29/2024,QQQ,Buy Everything,436.0,1974.0,347424.0,2860868.849999989,
4/29/2024,QQQ,Buy Everything,437.0,2062.0,286618.0,2782205.0499999886,
4/29/2024,QQQ,Buy Everything,438.0,2659.0,292490.0,3321822.224999985,
4/29/2024,QQQ,Buy Everything,439.0,3256.0,276760.0,3742039.3999999817,
4/29/2024,QQQ,Buy Everything,440.0,4339.0,277696.0,4552804.224999975,
4/29/2024,QQQ,Buy Everything,441.0,5124.0,245952.0,4864085.099999972,
4/29/2024,QQQ,Buy Everything,442.0,5887.0,206045.0,4999681.924999967,
4/29/2024,QQQ,Buy Everything,443.0,7000.0,175000.0,5244924.999999961,
4/29/2024,QQQ,Buy Everything,444.0,7195.0,129510.0,4671533.62499996,
4/29/2024,QQQ,Buy Everything,445.0,6844.0,88972.0,3759238.099999962,
4/29/2024,QQQ,Buy Everything,446.0,6176.0,49408.0,2774722.3999999654,
4/29/2024,QQQ,Buy Everything,447.0,5541.0,33246.0,1935332.774999969,
4/29/2024,QQQ,Buy Everything,448.0,4906.0,24530.0,1222943.1499999727,
4/29/2024,QQQ,Buy Everything,449.0,8096.0,32384.0,1208530.3999999547,
4/29/2024,QQQ,Buy Everything,450.0,10223.0,30669.0,503738.3249999428,
4/29/2024,QQQ,Buy Everything,451.0,8414.0,25242.0,0.0,
4/29/2024,QQQ,Buy Everything,452.0,6606.0,13212.0,0.0,
4/29/2024,QQQ,Buy Everything,453.0,5916.0,11832.0,0.0,
4/29/2024,QQQ,Buy Everything,454.0,6131.0,12262.0,0.0,
4/29/2024,QQQ,Buy Everything,455.0,6523.0,13046.0,0.0,
4/29/2024,QQQ,Buy Everything,456.0,7378.0,14756.0,0.0,
4/29/2024,QQQ,Buy Everything,457.0,7771.0,7771.0,0.0,
4/29/2024,QQQ,Buy Everything,458.0,7987.0,7987.0,0.0,
4/29/2024,QQQ,Buy Everything,459.0,7711.0,7711.0,0.0,
4/29/2024,QQQ,Buy Everything,460.0,6729.0,6729.0,0.0,
4/29/2024,QQQ,Buy Everything,461.0,5746.0,5746.0,0.0,
4/29/2024,QQQ,Buy Everything,462.0,8115.0,8115.0,0.0,
4/29/2024,QQQ,Buy Everything,463.0,9695.0,9695.0,0.0,
4/29/2024,QQQ,Buy Everything,464.0,8649.0,8649.0,0.0,
4/29/2024,QQQ,Buy Everything,465.0,7081.0,7081.0,0.0,
4/29/2024,QQQ,Buy Everything,466.0,6382.0,6382.0,0.0,
4/29/2024,QQQ,Buy Everything,467.0,5682.0,5682.0,0.0,
4/29/2024,QQQ,Buy Everything,468.0,5824.0,5824.0,0.0,
4/29/2024,QQQ,Buy Everything,469.0,7297.0,7297.0,0.0,
4/29/2024,QQQ,Buy Everything,470.0,8047.0,8047.0,0.0,
4/29/2024,QQQ,Buy Everything,471.0,8566.0,8566.0,0.0,
4/29/2024,QQQ,Buy Everything,472.0,9608.0,9608.0,0.0,
4/29/2024,QQQ,Buy Everything,473.0,10656.0,10656.0,0.0,
4/29/2024,QQQ,Buy Everything,474.0,11705.0,11705.0,0.0,
4/29/2024,QQQ,Buy Everything,475.0,9439.0,9439.0,0.0,
4/29/2024,QQQ,Buy Everything,476.0,7929.0,7929.0,0.0,
4/29/2024,QQQ,Buy Everything,477.0,5467.0,5467.0,0.0,
4/29/2024,QQQ,Buy Everything,478.0,1774.0,1774.0,0.0,
4/29/2024,QQQ,Buy Everything,479.0,2005.0,2005.0,0.0,
4/29/2024,QQQ,Buy Everything,480.0,2235.0,2235.0,0.0,
4/29/2024,QQQ,Buy Everything,481.0,2588.0,2588.0,0.0,
4/29/2024,QQQ,Buy Everything,482.0,3299.0,3299.0,0.0,
4/29/2024,QQQ,Buy Everything,483.0,3855.0,3855.0,0.0,
4/29/2024,QQQ,Buy Everything,484.0,4495.0,4495.0,0.0,
4/29/2024,QQQ,Buy Everything,433.0,156.0,60060.0,272886.89999999915,
4/29/2024,QQQ,Buy Everything,434.0,156.0,51792.0,257286.89999999912,
4/29/2024,QQQ,Buy Everything,435.0,157.0,44588.0,243236.17499999912,
4/29/2024,QQQ,Buy Everything,436.0,414.0,99360.0,599999.8499999976,
4/29/2024,QQQ,Buy Everything,437.0,585.0,117584.99999999999,789325.8749999967,
4/29/2024,QQQ,Buy Everything,438.0,598.0,99268.0,747066.4499999967,
4/29/2024,QQQ,Buy Everything,439.0,611.0,82485.0,702207.0249999965,
4/29/2024,QQQ,Buy Everything,440.0,569.0,61452.00000000001,597037.4749999968,
4/29/2024,QQQ,Buy Everything,441.0,521.0,44806.0,494572.2749999971,
4/29/2024,QQQ,Buy Everything,442.0,611.0,40937.0,518907.0249999966,
4/29/2024,QQQ,Buy Everything,443.0,951.0,49452.0,712560.5249999947,
4/29/2024,QQQ,Buy Everything,444.0,1030.0,41200.0,668753.2499999943,
4/29/2024,QQQ,Buy Everything,445.0,962.0,29822.0,528402.5499999946,
4/29/2024,QQQ,Buy Everything,446.0,983.0,22609.0,441637.3249999945,
